commit_hash,file_path,added_lines,deleted_lines,best_similarity_score,exact_match_score,normalized_match_score,token_similarity_score,block_similarity_score,ai_min_percent,ai_max_percent,ai_non_strict_percent,confidence_score,confidence_label,confidence_range_label,evidence_types,explanation
c876d697b3e44f6b048120296a582dbb06d2b40f,summary_report.py,86,0,0.5263,0.4,0.4,0.5263,0.3878,32.56,75.87,75.87,1.0,high_ai_evidence,alto,assistant_text_evidence|command_evidence|direct_code_evidence|file_touch_evidence|temporal_evidence|weak_indirect_evidence,"AI_min uses exact matches only. AI_max weights exact, fuzzy, structural, and indirect evidence against total added lines."
